P135_COMBO_TABLE3,PRODUCT,SERIAL_NUM,TRANS_SEQ,OPERATION,SBR,PART_NUM,BIRTH_DATE,EVENT_DATE,TEST_DATE,SPC_ID,OCCURRENCE,SEQ,TEST_SEQ_EVENT,STATE_NAME,HD_PHYS_PSN,DATA_ZONE,TRK_NUM,HD_LGC_PSN,HTR_DAC,HTR_DAC_REF,DELTA_DAC,TEST_ITERATION,CNTCT_TEST_STAGE,MODE,TRIP_MASK,NORM_AGC,NORM_AGC_REF,STRESSED_RRO,LOCAL_REF_RRO,DETECTOR1,DETECTOR2,DETECTOR3,DETECTOR4,DETECTOR5,DETECTOR6,AC_DETCR,AC_DETCR_REF,ACTIVE_HEATER,INACTIVE_HEATER_DAC,IPD_LATE_DTCT,LFACH_AMP,IPD5_FIT_LFACH,LRDED_STDEV,IPD5_FIT_LRDED,IPD5_FIT_DED
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,44,9,-54,3,MAIN,W,0,190,209,0.0211,0.0107,0.000,0.000,0.000,56.344,0.000,0.000,0.000,0.000,W,0,0.000,56.344,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,47,12,-51,4,MAIN,W,0,188,207,0.0214,0.0119,0.000,0.000,0.000,56.085,0.000,0.000,0.000,0.000,W,0,0.000,56.085,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,50,15,-48,5,MAIN,W,0,186,202,0.0216,0.0113,0.000,0.000,0.000,54.590,0.000,0.000,0.000,0.000,W,0,0.000,54.590,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,53,18,-45,6,MAIN,W,0,186,201,0.0218,0.0114,0.000,0.000,0.000,54.950,0.000,0.000,0.000,0.000,W,0,0.000,54.950,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,56,21,-42,7,MAIN,W,0,185,200,0.0214,0.0119,0.000,0.000,0.000,53.731,0.000,0.000,0.000,0.000,W,0,0.000,53.731,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,59,24,-39,8,MAIN,W,0,184,198,0.0210,0.0129,0.000,0.000,0.000,52.011,0.000,0.000,0.000,0.000,W,0,0.000,52.011,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,62,27,-36,9,MAIN,W,0,183,196,0.0211,0.0113,0.000,0.000,0.000,51.687,0.000,0.000,0.000,0.000,W,0,0.000,51.687,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,65,30,-33,10,MAIN,W,0,182,195,0.0205,0.0105,0.000,0.000,0.000,51.247,0.000,0.000,0.000,0.000,W,0,0.000,51.247,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,68,33,-30,11,MAIN,W,0,180,194,0.0208,0.0107,0.000,0.000,0.000,50.189,0.000,0.000,0.000,0.000,W,0,0.000,50.189,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,71,36,-27,12,MAIN,W,0,180,192,0.0202,0.0113,0.000,0.000,0.000,48.523,0.000,0.000,0.000,0.000,W,0,0.000,48.523,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,74,39,-24,13,MAIN,W,0,178,191,0.0216,0.0117,0.000,0.000,0.000,47.670,0.000,0.000,0.000,0.000,W,0,0.000,47.670,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,77,42,-21,14,MAIN,W,0,176,188,0.0210,0.0108,0.000,0.000,0.000,47.215,0.000,0.000,0.000,0.000,W,0,0.000,47.215,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,80,45,-18,15,MAIN,W,0,177,188,0.0209,0.0127,0.000,0.000,0.000,45.164,0.000,0.000,0.000,0.000,W,0,0.000,45.164,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,83,48,-15,16,MAIN,W,0,177,186,0.0206,0.0114,0.000,0.000,0.000,42.603,0.000,0.000,0.000,0.000,W,0,0.000,42.603,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,86,51,-12,17,MAIN,W,0,175,186,0.0212,0.0108,0.000,0.000,0.000,41.328,0.000,0.000,0.000,0.000,W,0,0.000,41.328,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,89,54,-9,18,MAIN,W,0,174,184,0.0213,0.0100,0.000,0.000,0.000,39.216,0.000,0.000,0.000,0.000,W,0,0.000,39.216,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,92,57,-6,19,MAIN,W,0,174,183,0.0199,0.0125,0.000,0.000,0.000,36.597,0.000,0.000,0.000,0.000,W,0,0.000,36.597,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,95,60,-3,20,MAIN,W,0,174,183,0.0210,0.0110,0.000,0.000,0.000,33.417,0.000,0.000,0.000,0.000,W,0,0.000,33.417,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,98,63,0,21,MAIN,W,0,173,182,0.0208,0.0115,0.000,0.000,0.000,32.272,0.000,0.000,0.000,0.000,W,0,0.000,32.272,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:18:55,102,29,1,4,PRODUCTION,0,16,129066,0,101,66,3,22,MAIN,W,8,171,181,0.0207,0.0107,0.000,0.000,0.000,36.976,0.000,0.000,0.000,0.000,W,0,0.000,36.976,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,57,17,-51,0,BSLN,W,0,189,212,0.0207,0.0107,0.000,0.000,0.000,53.817,0.000,0.000,0.000,0.000,W,0,0.000,53.817,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,60,20,-48,1,MAIN,W,0,187,207,0.0203,0.0104,0.000,0.000,0.000,53.329,0.000,0.000,0.000,0.000,W,0,0.000,53.329,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,63,23,-45,2,MAIN,W,0,185,206,0.0206,0.0111,0.000,0.000,0.000,52.830,0.000,0.000,0.000,0.000,W,0,0.000,52.830,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,66,26,-42,3,MAIN,W,0,185,204,0.0220,0.0111,0.000,0.000,0.000,51.668,0.000,0.000,0.000,0.000,W,0,0.000,51.668,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,69,29,-39,4,MAIN,W,0,185,202,0.0216,0.0112,0.000,0.000,0.000,51.249,0.000,0.000,0.000,0.000,W,0,0.000,51.249,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,72,32,-36,5,MAIN,W,0,180,198,0.0200,0.0117,0.000,0.000,0.000,49.822,0.000,0.000,0.000,0.000,W,0,0.000,49.822,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,75,35,-33,6,MAIN,W,0,181,199,0.0212,0.0116,0.000,0.000,0.000,49.118,0.000,0.000,0.000,0.000,W,0,0.000,49.118,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,78,38,-30,7,MAIN,W,0,179,196,0.0217,0.0108,0.000,0.000,0.000,48.140,0.000,0.000,0.000,0.000,W,0,0.000,48.140,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,81,41,-27,8,MAIN,W,0,179,194,0.0205,0.0104,0.000,0.000,0.000,46.942,0.000,0.000,0.000,0.000,W,0,0.000,46.942,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,84,44,-24,9,MAIN,W,0,179,194,0.0209,0.0106,0.000,0.000,0.000,45.425,0.000,0.000,0.000,0.000,W,0,0.000,45.425,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,87,47,-21,10,MAIN,W,0,178,192,0.0209,0.0096,0.000,0.000,0.000,43.974,0.000,0.000,0.000,0.000,W,0,0.000,43.974,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,90,50,-18,11,MAIN,W,0,177,189,0.0215,0.0097,0.000,0.000,0.000,43.249,0.000,0.000,0.000,0.000,W,0,0.000,43.249,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,93,53,-15,12,MAIN,W,0,176,189,0.0208,0.0108,0.000,0.000,0.000,41.978,0.000,0.000,0.000,0.000,W,0,0.000,41.978,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,96,56,-12,13,MAIN,W,0,176,189,0.0207,0.0102,0.000,0.000,0.000,39.935,0.000,0.000,0.000,0.000,W,0,0.000,39.935,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,99,59,-9,14,MAIN,W,0,176,187,0.0205,0.0107,0.000,0.000,0.000,38.074,0.000,0.000,0.000,0.000,W,0,0.000,38.074,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,102,62,-6,15,MAIN,W,0,174,187,0.0210,0.0109,0.000,0.000,0.000,36.069,0.000,0.000,0.000,0.000,W,0,0.000,36.069,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,105,65,-3,16,MAIN,W,0,173,183,0.0205,0.0083,0.000,0.000,0.000,33.589,0.000,0.000,0.000,0.000,W,0,0.000,33.589,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,108,68,0,17,MAIN,W,0,173,182,0.0214,0.0119,0.000,0.000,0.000,31.786,0.000,0.000,0.000,0.000,W,0,0.000,31.786,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:00,140,30,1,5,PRODUCTION,0,16,129066,0,111,71,3,18,MAIN,W,8,172,183,0.0209,0.0110,0.000,0.000,0.000,37.197,0.000,0.000,0.000,0.000,W,0,0.000,37.197,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:04,131,31,1,6,PRODUCTION,0,16,129066,0,48,8,-42,0,BSLN,W,0,183,201,0.0203,0.0105,0.000,0.000,0.000,52.063,0.000,0.000,0.000,0.000,W,0,0.000,52.063,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:04,131,31,1,6,PRODUCTION,0,16,129066,0,51,11,-39,1,MAIN,W,0,183,200,0.0200,0.0127,0.000,0.000,0.000,51.710,0.000,0.000,0.000,0.000,W,0,0.000,51.710,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:04,131,31,1,6,PRODUCTION,0,16,129066,0,54,14,-36,2,MAIN,W,0,179,197,0.0204,0.0141,0.000,0.000,0.000,50.588,0.000,0.000,0.000,0.000,W,0,0.000,50.588,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:04,131,31,1,6,PRODUCTION,0,16,129066,0,57,17,-33,3,MAIN,W,0,179,194,0.0208,0.0107,0.000,0.000,0.000,50.090,0.000,0.000,0.000,0.000,W,0,0.000,50.090,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:04,131,31,1,6,PRODUCTION,0,16,129066,0,60,20,-30,4,MAIN,W,0,179,195,0.0212,0.0130,0.000,0.000,0.000,48.782,0.000,0.000,0.000,0.000,W,0,0.000,48.782,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B078B44R,1494,COMET,CMPM00SD-0,?,2023-03-31,2023-04-11 12:28:08,Apr 11 2023-12:19:04,131,31,1,6,PRODUCTION,0,16,129066,0,63,23,-27,5,MAIN,W,0,178,192,0.0220,0.0119,0.000,0.000,0.000,47.816,0.000,0.000,0.000,0.000,W,0,0.000,47.816,0.000,0.000,0.000,0.000
